analysis,model,model_name,seed,is_reference,experiment,fault,fault_type,mode,mode_name,sequence_length,decision_target,context_policy,uses_future_windows,crosses_experiment_or_split,transition_post_windows,n_pre_fault_test,n_post_fault_evaluated,post_fault_context_reset,context_fully_post_fault,score_threshold,score_top_k,auc_pr,auc_roc,sensitivity,sensitivity_ci95_low,sensitivity_ci95_high,specificity,specificity_ci95_low,specificity_ci95_high,balanced_accuracy,mcc,f1,precision,precision_defined,recall,false_positive_rate,tn,fp,fn,tp
current_full,ae_lstm,AE-LSTM,42,True,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,357,False,False,17.381608963012695,5,0.9999999999999999,1.0,1.0,0.9893541644764191,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,357
transition,ae_lstm,AE-LSTM,42,True,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,7,False,False,17.381608963012695,5,1.0,1.0,1.0,0.6456695649333126,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,7
sustained,ae_lstm,AE-LSTM,42,True,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,350,False,True,17.381608963012695,5,1.0,1.0,1.0,0.9891435592835921,0.9999999999999999,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,350
post_fault_reset,ae_lstm,AE-LSTM,42,True,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,357,True,True,17.381608963012695,5,0.9999999999999999,1.0,1.0,0.9893541644764191,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,357
current_full,ae_lstm,AE-LSTM,71,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,357,False,False,20.02474594116211,5,1.0,1.0,1.0,0.9893541644764191,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,357
transition,ae_lstm,AE-LSTM,71,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,7,False,False,20.02474594116211,5,1.0,1.0,1.0,0.6456695649333126,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,7
sustained,ae_lstm,AE-LSTM,71,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,350,False,True,20.02474594116211,5,1.0,1.0,1.0,0.9891435592835921,0.9999999999999999,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,350
post_fault_reset,ae_lstm,AE-LSTM,71,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,357,True,True,20.02474594116211,5,1.0,1.0,1.0,0.9893541644764191,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,357
current_full,ae_lstm,AE-LSTM,101,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,357,False,False,20.34963035583496,5,1.0,1.0,1.0,0.9893541644764191,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,357
transition,ae_lstm,AE-LSTM,101,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,7,False,False,20.34963035583496,5,1.0,1.0,1.0,0.6456695649333126,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,7
sustained,ae_lstm,AE-LSTM,101,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,350,False,True,20.34963035583496,5,1.0,1.0,1.0,0.9891435592835921,0.9999999999999999,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,350
post_fault_reset,ae_lstm,AE-LSTM,101,False,F5L,5,Circuito aberto em 15% do arranjo PV,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,179,357,True,True,20.34963035583496,5,1.0,1.0,1.0,0.9893541644764191,1.0,1.0,0.978990220021919,0.9999999999999999,1.0,1.0,1.0,1.0,True,1.0,0.0,179,0,0,357
current_full,ae_denso,Autoencoder Denso,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.5103249549865723,5,0.997929969701786,0.9952800990405447,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9722222222222222,0.936631929551566,0.9880778779669105,0.9763618074899412,0.950124692354746,0.9832402234636871,0.9859943977591037,True,0.9805013927576601,0.027777777777777776,175,5,7,352
transition,ae_denso,Autoencoder Denso,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.5103249549865723,5,0.0987792761282443,0.7619047619047619,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.9722222222222222,0.936631929551566,0.9880778779669105,0.5575396825396826,0.12395607527327086,0.15384615384615385,0.16666666666666666,True,0.14285714285714285,0.027777777777777776,175,5,6,1
sustained,ae_denso,Autoencoder Denso,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.5103249549865723,5,0.999960155474345,0.9999210858585859,0.9971590909090909,0.9840857635060843,0.9994983336363524,0.9722222222222222,0.936631929551566,0.9880778779669105,0.9846906565656566,0.9748120632603722,0.9915254237288136,0.9859550561797753,True,0.9971590909090909,0.027777777777777776,175,5,1,351
post_fault_reset,ae_denso,Autoencoder Denso,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.5103249549865723,5,0.997929969701786,0.9952800990405447,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9722222222222222,0.936631929551566,0.9880778779669105,0.9763618074899412,0.950124692354746,0.9832402234636871,0.9859943977591037,True,0.9805013927576601,0.027777777777777776,175,5,7,352
current_full,ae_denso,Autoencoder Denso,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.3771872520446777,5,0.9978074376249568,0.9949551222531724,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9833333333333333,0.952151771962928,0.9943159133795125,0.9819173630454967,0.958656360981119,0.9859943977591037,0.9915492957746479,True,0.9805013927576601,0.016666666666666666,177,3,7,352
transition,ae_denso,Autoencoder Denso,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.3771872520446777,5,0.09484083087107395,0.7452380952380953,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.9833333333333333,0.952151771962928,0.9943159133795125,0.5630952380952381,0.16556034061826588,0.18181818181818182,0.25,True,0.14285714285714285,0.016666666666666666,177,3,6,1
sustained,ae_denso,Autoencoder Denso,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.3771872520446777,5,0.999960155474345,0.9999210858585859,0.9971590909090909,0.9840857635060843,0.9994983336363524,0.9833333333333333,0.952151771962928,0.9943159133795125,0.9902462121212121,0.9831962072770648,0.9943342776203966,0.9915254237288136,True,0.9971590909090909,0.016666666666666666,177,3,1,351
post_fault_reset,ae_denso,Autoencoder Denso,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.3771872520446777,5,0.9978074376249568,0.9949551222531724,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9833333333333333,0.952151771962928,0.9943159133795125,0.9819173630454967,0.958656360981119,0.9859943977591037,0.9915492957746479,True,0.9805013927576601,0.016666666666666666,177,3,7,352
current_full,ae_denso,Autoencoder Denso,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.461894989013672,5,0.9978276697672654,0.9950324976787372,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9722222222222222,0.936631929551566,0.9880778779669105,0.9763618074899412,0.950124692354746,0.9832402234636871,0.9859943977591037,True,0.9805013927576601,0.027777777777777776,175,5,7,352
transition,ae_denso,Autoencoder Denso,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.461894989013672,5,0.09463548243679493,0.7492063492063492,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.9722222222222222,0.936631929551566,0.9880778779669105,0.5575396825396826,0.12395607527327086,0.15384615384615385,0.16666666666666666,True,0.14285714285714285,0.027777777777777776,175,5,6,1
sustained,ae_denso,Autoencoder Denso,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.461894989013672,5,0.999960155474345,0.9999210858585859,0.9971590909090909,0.9840857635060843,0.9994983336363524,0.9722222222222222,0.936631929551566,0.9880778779669105,0.9846906565656566,0.9748120632603722,0.9915254237288136,0.9859550561797753,True,0.9971590909090909,0.027777777777777776,175,5,1,351
post_fault_reset,ae_denso,Autoencoder Denso,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.461894989013672,5,0.9978276697672654,0.9950324976787372,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9722222222222222,0.936631929551566,0.9880778779669105,0.9763618074899412,0.950124692354746,0.9832402234636871,0.9859943977591037,True,0.9805013927576601,0.027777777777777776,175,5,7,352
current_full,ae_denso,Autoencoder Denso,71,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.792628526687622,5,0.9977436805945693,0.9947848963169298,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9777777777777777,0.944263669857449,0.9913250765730094,0.9791395852677189,0.9543880245720281,0.9846153846153847,0.9887640449438202,True,0.9805013927576601,0.022222222222222223,176,4,7,352
transition,ae_denso,Autoencoder Denso,71,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.792628526687622,5,0.09202024717148749,0.7357142857142858,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.9777777777777777,0.944263669857449,0.9913250765730094,0.5603174603174603,0.1419507263857332,0.16666666666666666,0.2,True,0.14285714285714285,0.022222222222222223,176,4,6,1
sustained,ae_denso,Autoencoder Denso,71,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.792628526687622,5,0.999968034714929,0.9999368686868687,0.9971590909090909,0.9840857635060843,0.9994983336363524,0.9777777777777777,0.944263669857449,0.9913250765730094,0.9874684343434343,0.9790013006275655,0.9929278642149929,0.9887323943661972,True,0.9971590909090909,0.022222222222222223,176,4,1,351
post_fault_reset,ae_denso,Autoencoder Denso,71,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.792628526687622,5,0.9977436805945693,0.9947848963169298,0.9805013927576601,0.9603050272381884,0.9905234726838371,0.9777777777777777,0.944263669857449,0.9913250765730094,0.9791395852677189,0.9543880245720281,0.9846153846153847,0.9887640449438202,True,0.9805013927576601,0.022222222222222223,176,4,7,352
current_full,ae_denso,Autoencoder Denso,101,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,3.144629955291748,5,0.9979346195157737,0.9952955741256577,0.9832869080779945,0.9640222446127882,0.9923183045841477,0.9833333333333333,0.952151771962928,0.9943159133795125,0.9833101207056638,0.9626952260648955,0.9874125874125874,0.9915730337078652,True,0.9832869080779945,0.016666666666666666,177,3,6,353
transition,ae_denso,Autoencoder Denso,101,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,3.144629955291748,5,0.09764717923604135,0.7611111111111111,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.9833333333333333,0.952151771962928,0.9943159133795125,0.5630952380952381,0.16556034061826588,0.18181818181818182,0.25,True,0.14285714285714285,0.016666666666666666,177,3,6,1
sustained,ae_denso,Autoencoder Denso,101,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,3.144629955291748,5,0.9999759584083856,0.9999526515151514,1.0,0.9892045776975366,1.0,0.9833333333333333,0.952151771962928,0.9943159133795125,0.9916666666666667,0.9874327694473198,0.9957567185289957,0.9915492957746479,True,1.0,0.016666666666666666,177,3,0,352
post_fault_reset,ae_denso,Autoencoder Denso,101,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,3.144629955291748,5,0.9979346195157737,0.9952955741256577,0.9832869080779945,0.9640222446127882,0.9923183045841477,0.9833333333333333,0.952151771962928,0.9943159133795125,0.9833101207056638,0.9626952260648955,0.9874125874125874,0.9915730337078652,True,0.9832869080779945,0.016666666666666666,177,3,6,353
current_full,ae_lstm,AE-LSTM,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,23.392887115478516,5,0.9965910706626316,0.9915815536985454,0.9777158774373259,0.9566504798232399,0.9886659708238755,1.0,0.9791045020783868,1.0,0.9888579387186629,0.9675282665031271,0.9887323943661972,1.0,True,0.9777158774373259,0.0,180,0,8,351
transition,ae_lstm,AE-LSTM,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,23.392887115478516,5,0.0517416453077382,0.5928571428571429,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9791045020783868,1.0,0.5,0.0,0.0,,False,0.0,0.0,180,0,7,0
sustained,ae_lstm,AE-LSTM,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,23.392887115478516,5,0.9997697559939753,0.9995107323232323,0.9971590909090909,0.9840857635060843,0.9994983336363524,1.0,0.9791045020783868,1.0,0.9985795454545454,0.9958162102822862,0.9985775248933144,1.0,True,0.9971590909090909,0.0,180,0,1,351
post_fault_reset,ae_lstm,AE-LSTM,13,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,23.392887115478516,5,0.9971857505995669,0.9933611884865367,0.9777158774373259,0.9566504798232399,0.9886659708238755,1.0,0.9791045020783868,1.0,0.9888579387186629,0.9675282665031271,0.9887323943661972,1.0,True,0.9777158774373259,0.0,180,0,8,351
current_full,ae_lstm,AE-LSTM,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,16.942502975463867,5,0.99707395790645,0.9930052615289384,0.9777158774373259,0.9566504798232399,0.9886659708238755,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.9860801609408851,0.963228299207852,0.9873417721518988,0.9971590909090909,True,0.9777158774373259,0.005555555555555556,179,1,8,351
transition,ae_lstm,AE-LSTM,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,16.942502975463867,5,0.06578551223918691,0.6476190476190476,0.0,5.551115123125783e-17,0.35433043506668743,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.49722222222222223,-0.01445960054046187,0.0,0.0,True,0.0,0.005555555555555556,179,1,7,0
sustained,ae_lstm,AE-LSTM,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,16.942502975463867,5,0.9999367807602487,0.9998737373737374,0.9971590909090909,0.9840857635060843,0.9994983336363524,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.9958017676767676,0.9916035353535354,0.9971590909090909,0.9971590909090909,True,0.9971590909090909,0.005555555555555556,179,1,1,351
post_fault_reset,ae_lstm,AE-LSTM,29,False,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,16.942502975463867,5,0.9967124359634913,0.9919529557412566,0.9777158774373259,0.9566504798232399,0.9886659708238755,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.9860801609408851,0.963228299207852,0.9873417721518988,0.9971590909090909,True,0.9777158774373259,0.005555555555555556,179,1,8,351
current_full,ae_lstm,AE-LSTM,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,False,False,17.381608963012695,5,0.9977593387392444,0.9948777468276075,0.9777158774373259,0.9566504798232399,0.9886659708238755,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.9860801609408851,0.963228299207852,0.9873417721518988,0.9971590909090909,True,0.9777158774373259,0.005555555555555556,179,1,8,351
transition,ae_lstm,AE-LSTM,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,7,False,False,17.381608963012695,5,0.08394714462684143,0.7507936507936507,0.0,5.551115123125783e-17,0.35433043506668743,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.49722222222222223,-0.01445960054046187,0.0,0.0,True,0.0,0.005555555555555556,179,1,7,0
sustained,ae_lstm,AE-LSTM,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,352,False,True,17.381608963012695,5,0.9998689401805703,0.9997316919191919,0.9971590909090909,0.9840857635060843,0.9994983336363524,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.9958017676767676,0.9916035353535354,0.9971590909090909,0.9971590909090909,True,0.9971590909090909,0.005555555555555556,179,1,1,351
post_fault_reset,ae_lstm,AE-LSTM,42,True,F5M,5,Circuito aberto em 15% do arranjo PV,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,180,359,True,True,17.381608963012695,5,0.9983918219108188,0.9964871556793562,0.9777158774373259,0.9566504798232399,0.9886659708238755,0.9944444444444445,0.9692069292336208,0.9990186339327839,0.9860801609408851,0.963228299207852,0.9873417721518988,0.9971590909090909,True,0.9777158774373259,0.005555555555555556,179,1,8,351
